popularity,budget,revenue,original_title,runtime,genres,release_date,vote_count,vote_average,release_year
1.0736379999999999,45000000,212000000,Miss Congeniality,111,Comedy|Crime|Action,12/14/00,563,6.1,2000
1.0602120000000002,31000000,68106245,Frequency,118,Crime|Drama|Science Fiction|Thriller,4/28/00,215,6.8,2000
1.0506870000000001,4500000,7390108,Requiem for a Dream,102,Drama,10/27/00,1316,7.7,2000
1.042311,40000000,55707411,Pay It Forward,122,Drama|Romance,10/12/00,230,6.8,2000
1.0066540000000002,95000000,190213455,Hollow Man,112,Action|Science Fiction|Thriller,8/4/00,309,5.3,2000
1.001503,30000000,173959438,Big Momma's House,98,Crime|Comedy,5/31/00,279,5.7,2000
0.9817670000000001,7000000,34266564,American Psycho,102,Thriller|Drama|Crime,4/13/00,1069,7.1,2000
0.97741,12800000,40031879,Dancer in the Dark,140,Drama|Crime|Music,5/17/00,190,7.4,2000
0.976664,16000000,119754278,Road Trip,93,Comedy|Adventure,5/19/00,299,5.7,2000
0.972719,30000000,136706683,Remember the Titans,113,Drama,9/29/00,535,7.3,2000
0.9689409999999999,10000000,12008642,The Gift,111,Horror|Drama|Thriller|Mystery,12/22/00,128,6.2,2000
0.923632,80000000,39459427,The Legend of Bagger Vance,126,Fantasy|Drama,11/2/00,146,6.2,2000
0.9182620000000001,48000000,207515725,Traffic,148,Drama,12/27/00,286,6.6,2000
0.91232,13000000,73180723,"Dude, Whereâ€™s My Car?",83,Comedy,12/15/00,287,5.1,2000
0.911808,60000000,124745083,The Family Man,125,Comedy|Drama|Romance|Fantasy,12/12/00,301,6.4,2000
0.886238,82000000,96085477,The 6th Day,123,Action|Mystery|Science Fiction|Thriller,11/17/00,318,5.5,2000
0.848261,15000000,35007180,The Skulls,106,Crime|Drama|Thriller,3/31/00,88,5.9,2000
0.7835300000000001,51000000,149270999,"Me, Myself & Irene",116,Comedy,6/22/00,521,5.9,2000
0.770457,55000000,56932305,Shanghai Noon,110,Adventure|Action|Comedy|Western,5/26/00,411,6.1,2000
0.768576,75000000,248118121,Unbreakable,106,Action|Fantasy|Thriller,11/13/00,948,6.7,2000
0.743732,65000000,128884132,Space Cowboys,130,Action|Adventure|Thriller,7/31/00,211,6.2,2000
0.74231,41300000,106371651,The Whole Nine Yards,98,Comedy|Crime,2/18/00,313,6.0,2000
0.7365619999999989,60000000,47383689,Almost Famous,122,Drama|Music,9/15/00,454,7.3,2000
0.736173,28000000,90449929,Bring It On,98,Comedy,8/25/00,409,5.7,2000
0.733654,25000000,152500343,Chocolat,121,Comedy|Drama|Romance,12/14/00,527,6.6,2000
0.697768,30000000,47126295,High Fidelity,113,Comedy|Drama|Romance|Music,3/17/00,379,7.0,2000
0.697146,80000000,33463969,Red Planet,106,Thriller|Action|Science Fiction,11/10/00,132,5.3,2000
0.689638,90000000,60874615,Mission to Mars,114,Science Fiction,3/10/00,181,5.6,2000
0.687905,33000000,104155843,The Cell,107,Horror|Science Fiction|Thriller,8/17/00,216,5.7,2000
0.664636,46000000,107196498,Shaft,99,Action|Adventure|Crime|Thriller,6/15/00,182,5.3,2000
0.66065,63600000,19412993,Get Carter,102,Action|Drama|Thriller|Crime,10/6/00,77,5.3,2000
0.632783,83000000,59468275,The Flintstones in Viva Rock Vegas,90,Science Fiction|Comedy|Family|Romance,4/28/00,55,4.4,2000
0.627609,80000000,34566746,Thirteen Days,145,Drama|Thriller,12/24/00,94,6.6,2000
0.626782,40000000,144056873,The Beach,119,Drama|Adventure|Romance|Thriller,2/11/00,683,6.2,2000
0.58332,120000000,325756637,The Perfect Storm,130,Drama,3/15/00,315,5.9,2000
0.54656,75000000,36754634,Titan A.E.,94,Animation|Action|Science Fiction|Family|Adventure,6/16/00,184,6.1,2000
0.542611,40000000,161834276,Scream 3,116,Horror|Mystery,2/3/00,390,5.6,2000
0.5307390000000001,75000000,215663859,Vertical Limit,124,Action|Adventure|Thriller,12/8/00,151,6.0,2000
0.525341,42000000,32168970,Reindeer Games,124,Thriller,2/25/00,86,5.2,2000
0.495241,30000000,45554533,The Tigger Movie,77,Animation|Family,2/11/00,88,6.5,2000
0.49295,11000000,59827328,Next Friday,98,Comedy,1/12/00,70,6.6,2000
0.48108900000000004,28000000,33000337,Dracula 2000,99,Horror|Thriller,12/22/00,73,4.7,2000
0.47571,16000000,109130,The Weight of Water,113,Crime|Drama|Mystery,9/25/00,14,5.1,2000
0.468129,14000000,38574362,Urban Legends: Final Cut,97,Horror,9/19/00,48,4.3,2000
0.465293,32000000,48814909,Men of Honor,129,Drama,9/13/00,341,7.0,2000
0.464139,100000000,155464351,What Lies Beneath,130,Drama|Horror|Mystery|Thriller,7/21/00,234,6.1,2000
0.45877799999999996,60000000,71000000,Rules of Engagement,128,Action|Adventure|Drama|History|War,4/7/00,90,5.8,2000
0.44904099999999997,43000000,80049764,Finding Forrester,136,Drama,12/21/00,161,6.9,2000
0.417675,16000000,20627372,Boys and Girls,94,Comedy|Drama|Romance,6/16/00,53,5.3,2000
0.410235,85000000,183611771,102 Dalmatians,100,Comedy|Family,10/7/00,150,5.0,2000
1.616724,84000000,123307945,Nutty Professor II: The Klumps,106,Fantasy|Comedy|Romance|Science Fiction,7/27/00,168,4.8,2000
0.6237060000000001,30000000,37036004,Keeping the Faith,127,Comedy,4/14/00,79,5.7,2000
0.38535,90000000,14828081,Supernova,91,Science Fiction,1/14/00,42,4.7,2000
0.372923,35000000,36779296,Bounce,106,Drama|Romance,11/15/00,62,5.2,2000
0.33960799999999997,40000000,30199105,The Art of War,117,Action|Adventure|Thriller,8/23/00,67,5.7,2000
0.350814,15000000,9902115,Whatever It Takes,94,Drama|Comedy|Romance,3/31/00,22,5.0,2000
0.349034,65000000,69700000,The Kid,104,Fantasy|Comedy|Family,7/7/00,141,5.9,2000
0.33226700000000003,25000000,15843608,Highlander: Endgame,87,Action|Fantasy|Science Fiction,9/1/00,49,4.3,2000
0.32400300000000004,20000000,27728118,Love & Basketball,124,Action|Comedy|Drama|Romance,4/21/00,54,7.3,2000
0.310295,14000000,5108820,Gossip,90,Drama|Mystery|Thriller,4/21/00,34,5.3,2000
0.309754,13500000,7060876,Quills,124,Drama,11/22/00,52,6.4,2000
0.285304,25000000,24362772,The Next Best Thing,108,Comedy|Drama,3/3/00,17,3.6,2000
0.284476,35000000,15185241,Dungeons & Dragons,107,Action|Adventure|Fantasy|Science Fiction,12/8/00,86,3.9,2000
0.279624,24000000,13700000,The Ladies Man,84,Comedy,10/13/00,14,5.4,2000
0.277798,2000000,1568749,Hamlet,112,Drama,5/12/00,18,5.0,2000
0.47101899999999997,25000000,260562,Under Suspicion,110,Mystery|Thriller,9/24/00,49,6.0,2000
0.196668,24000000,12372410,Ready to Rumble,107,Action|Comedy|Drama,4/7/00,16,4.4,2000
0.253319,18000000,17200925,Center Stage,115,Drama|Music,5/12/00,49,7.0,2000
0.249219,24000000,36609995,Return to Me,115,Romance|Comedy|Drama,4/7/00,32,5.5,2000
0.22326300000000002,10000000,26330482,Saving Grace,93,Crime|Comedy,1/24/00,61,6.2,2000
0.222291,1000000,1744858,The Broken Hearts Club: A Romantic Comedy,94,Comedy|Drama|Romance,2/1/00,10,5.8,2000
0.207785,16000000,15427192,Drowning Mona,96,Comedy|Crime|Mystery,3/3/00,21,4.5,2000
0.20355399999999998,10000000,1631839,Gun Shy,101,Action|Comedy|Romance|Thriller,2/4/00,10,5.1,2000
0.182246,75000000,157299717,X-Men,104,Adventure|Action|Science Fiction,7/13/00,2766,6.6,2000
0.12392,22000000,13555988,The Little Vampire,95,Horror|Family|Foreign,10/27/00,42,6.4,2000
0.11921400000000001,8000000,8279017,Shadow of the Vampire,92,Drama|Horror,5/15/00,55,5.9,2000
0.10490799999999999,76000000,35134820,The Adventures of Rocky & Bullwinkle,88,Adventure|Animation|Action|Comedy|Family,6/30/00,35,4.0,2000
0.09149199999999999,7000000,3728888,The Big Kahuna,90,Comedy|Drama,4/28/00,37,6.5,2000
0.031018,40000000,36037909,Hanging Up,94,Comedy|Drama,2/16/00,21,5.2,2000
0.015997,15000000,5217498,The In Crowd,105,Thriller,7/19/00,12,5.2,2000
4.215642,28000000,32768670,Blade Runner,117,Science Fiction|Drama|Thriller,6/25/82,2110,7.7,1982
2.900556,10500000,792910554,E.T. the Extra-Terrestrial,115,Science Fiction|Adventure|Family|Fantasy,4/3/82,1830,7.2,1982
2.355353,10000000,13782838,The Thing,109,Horror|Science Fiction|Mystery|Thriller,6/25/82,797,7.5,1982
1.9282580000000002,15000000,125212904,First Blood,93,Action|Adventure|Thriller|War,10/22/82,838,7.0,1982
1.3366120000000001,17000000,33000000,Tron,96,Science Fiction|Action|Adventure,7/9/82,432,6.6,1982
1.241425,17000000,124000000,Rocky III,99,Drama,5/28/82,482,6.5,1982
1.193916,10700000,122200000,Poltergeist,114,Horror,6/4/82,425,6.8,1982
1.176922,20000000,68851475,Conan the Barbarian,129,Adventure|Fantasy|Action,4/2/82,356,6.5,1982
1.161942,1000000,78868508,48 Hrs.,96,Thriller|Action|Comedy|Crime|Drama,12/7/82,171,6.1,1982
0.9460559999999999,12000000,96800000,Star Trek II: The Wrath of Khan,113,Science Fiction|Action|Adventure|Drama|Thriller,6/3/82,406,7.0,1982
0.925383,4500000,27092880,Fast Times at Ridgemont High,90,Comedy,8/13/82,157,6.9,1982
0.8848440000000001,15000000,40577001,The Dark Crystal,93,Fantasy,12/17/82,123,7.3,1982
0.786388,22000000,77737889,Gandhi,191,Drama|History,11/30/82,412,7.1,1982
0.689094,21000000,177200000,Tootsie,116,Comedy|Romance,12/16/82,176,6.7,1982
0.555585,7000000,14665733,The Secret of NIMH,82,Fantasy|Animation|Drama|Family,6/17/82,80,7.3,1982
0.48339499999999996,12000000,30036000,Sophie's Choice,151,Drama|Romance,12/8/82,74,7.1,1982
0.475775,13200000,15171476,Grease 2,115,Comedy|Drama|Family|Music|Romance,6/11/82,92,5.3,1982
0.441852,8000000,21028755,Creepshow,120,Horror|Comedy|Fantasy,11/12/82,90,6.7,1982
0.42174799999999996,50000000,57059003,Annie,127,Comedy|Drama|Family|Music,6/18/82,99,6.2,1982
0.358107,6000000,10278575,The Year of Living Dangerously,115,War|Drama|Romance,12/17/82,31,6.7,1982
0.336314,4000000,36690067,Friday the 13th Part III,95,Horror|Thriller,8/13/82,107,5.7,1982
0.31049699999999997,2500000,14400000,Halloween III: Season of the Witch,96,Horror|Mystery|Science Fiction,10/22/82,90,4.7,1982
0.304359,16000000,53977250,The Verdict,129,Drama,12/8/82,47,7.0,1982
0.647107,18000000,70687344,Firefox,136,Science Fiction|Action|Adventure|Thriller,6/13/82,60,5.1,1982
0.464188,2,16,Death Wish 2,88,Action|Crime|Thriller,2/20/82,27,5.6,1982
0.138161999999999,3500000,20659423,The Man from Snowy River,104,Drama|Action|Western|Romance,3/2/82,19,6.2,1982
4.180540000000001,60000000,264118201,The Truman Show,103,Comedy|Drama,6/4/98,2392,7.6,1998
2.993102,140000000,553799566,Armageddon,151,Action|Thriller|Science Fiction|Adventure,7/1/98,1559,6.4,1998
2.770692,90000000,304320254,Mulan,88,Animation|Family|Adventure,6/18/98,1066,7.3,1998
2.729745,45000000,131183530,Blade,120,Horror|Action,8/21/98,1263,6.3,1998
2.556082,15000000,27739163,The Big Lebowski,117,Comedy|Crime,2/15/98,1696,7.6,1998
2.170136,70000000,481840909,Saving Private Ryan,169,Drama|History|War,7/24/98,3396,7.7,1998
2.0457549999999998,33000000,244386864,Rush Hour,98,Action|Comedy|Crime|Thriller,9/18/98,727,6.8,1998
2.005566,120000000,363398565,A Bug's Life,95,Family|Animation,11/25/98,1159,6.6,1998
1.855981,70000000,218613188,The Prince of Egypt,99,Adventure|Animation|Drama|Family|Music,12/15/98,432,6.7,1998
1.8070400000000002,60000000,171757863,Antz,83,Adventure|Animation|Comedy|Family,10/2/98,714,6.0,1998
1.46043,55000000,41610884,Ronin,122,Action|Thriller|Crime|Adventure,9/12/98,363,6.6,1998
1.422685,27000000,27200316,Dark City,100,Mystery|Science Fiction,2/27/98,466,7.0,1998
1.408985,20000000,67200000,Wild Things,108,Crime|Drama|Mystery,3/20/98,231,6.1,1998
1.379837,23000000,369884651,There's Something About Mary,119,Romance|Comedy,7/15/98,980,6.5,1998
1.339249,66000000,189198313,The X Files,121,Mystery|Science Fiction|Thriller,6/19/98,244,6.3,1998
1.333006,20000000,23875127,American History X,119,Drama,10/30/98,1563,8.0,1998
1.3168549999999999,85000000,71485043,What Dreams May Come,113,Drama|Fantasy|Romance,10/2/98,328,6.7,1998
1.303667,90000000,250649836,Enemy of the State,132,Action|Drama|Thriller,11/20/98,815,6.5,1998
1.2830059999999999,75000000,140464664,Deep Impact,120,Action|Adventure|Drama|Romance|Science Fiction,5/7/98,490,5.6,1998
1.282567,80000000,136159423,Lost in Space,130,Adventure|Family|Science Fiction,4/3/98,207,4.9,1998
1.2424979999999999,50000000,44547681,The Negotiator,140,Action|Adventure|Crime|Drama|Mystery,7/29/98,337,6.7,1998
1.22669,90000000,142940100,Meet Joe Black,178,Fantasy|Drama|Mystery,11/12/98,673,6.8,1998
1.206274,140000000,285444603,Lethal Weapon 4,127,Action|Adventure|Comedy|Crime|Drama,7/10/98,438,6.1,1998
1.175952,65000000,40002112,I Still Know What You Did Last Summer,100,Horror|Mystery|Thriller,11/13/98,198,4.9,1998
1.170499,130000000,379014294,Godzilla,139,Science Fiction|Action|Thriller,5/19/98,582,5.1,1998
1.164656,75000000,46683377,Practical Magic,104,Drama|Fantasy|Comedy,10/16/98,185,6.2,1998
1.152417,75000000,13100000,Sphere,134,Science Fiction,2/13/98,238,5.6,1998
1.095887,70000000,164000000,Six Days Seven Nights,98,Action|Adventure|Comedy|Romance,6/12/98,176,5.6,1998
1.090942,18500000,10680275,Fear and Loathing in Las Vegas,118,Adventure|Drama|Comedy,5/22/98,714,7.1,1998
1.059234,25000000,289317794,Shakespeare in Love,122,History,12/11/98,399,6.7,1998
1.057585,95000000,250288523,The Mask of Zorro,136,Adventure|Comedy|Western|Romance|Thriller,7/16/98,734,6.1,1998
1.053252,23000000,185991646,The Waterboy,90,Comedy,11/6/98,292,5.8,1998
1.041331,60000000,128038368,A Perfect Murder,107,Crime|Thriller|Drama,6/4/98,158,6.3,1998
1.011829,60000,3221152,Pi,84,Mystery|Drama|Thriller,7/10/98,286,6.9,1998
1.001818,55000000,198685114,City of Angels,114,Drama|Fantasy|Romance,4/10/98,323,6.4,1998
0.992143,52000000,98126565,The Thin Red Line,170,Drama|History|War,12/25/98,413,6.8,1998
0.9688610000000001,40000000,54682547,Small Soldiers,110,Comedy|Adventure|Fantasy|Science Fiction|Action,7/10/98,271,6.1,1998
0.962802,71000000,294456605,Doctor Dolittle,85,Comedy|Family|Fantasy,6/22/98,353,5.3,1998
0.931643,70000000,118000000,Star Trek: Insurrection,103,Science Fiction|Action|Adventure|Thriller,12/10/98,230,6.2,1998
0.9223540000000001,65000000,250821495,You've Got Mail,119,Comedy|Romance,12/17/98,498,6.2,1998
0.904602,60000000,102367405,U.S. Marshals,131,Thriller|Crime|Action,3/5/98,194,6.1,1998
0.8939370000000001,30000000,82150642,Elizabeth,124,Drama|History,9/13/98,173,6.8,1998
0.884735,48000000,77745568,Out of Sight,123,Romance|Comedy|Crime,6/26/98,181,6.3,1998
0.8786450000000001,18000000,123306987,The Wedding Singer,95,Romance|Comedy,2/13/98,375,6.4,1998
0.8239639999999989,26000000,65705772,EverAfter,121,Drama|Romance|Comedy,7/31/98,224,6.8,1998
0.792566,50000000,202292902,Patch Adams,115,Comedy|Drama,12/25/98,483,6.9,1998
0.783938,14000000,72527595,Urban Legend,99,Horror|Thriller,9/25/98,144,5.4,1998
0.760447,12000000,22921898,Rounders,121,Drama|Crime,9/11/98,213,6.6,1998
0.7224119999999989,15000000,17507368,Disturbing Behavior,82,Horror|Thriller|Science Fiction,7/24/98,45,5.6,1998
0.718275,90000000,69131860,Babe: Pig in the City,92,Adventure|Comedy|Drama|Family|Fantasy,11/25/98,176,5.1,1998
0.6990069999999989,1350000,3897569,"Lock, Stock and Two Smoking Barrels",105,Comedy|Crime,3/5/98,1167,7.3,1998
0.669113,17000000,30331165,A Night at the Roxbury,81,Comedy,10/1/98,96,6.2,1998
0.653163,60000000,186883563,The Horse Whisperer,170,Drama|Romance,5/14/98,164,7.0,1998
0.640933,25000000,50671850,Bride of Chucky,89,Comedy|Horror,10/16/98,162,5.4,1998
0.616116,13000000,16757163,54,93,Music|Drama,8/28/98,71,5.5,1998
0.607687,25000000,55494066,Great Expectations,111,Comedy|Drama|Romance,1/19/98,74,6.5,1998
0.577192,70000000,116672912,The Siege,116,Drama|Action|Thriller|Crime,11/5/98,196,6.0,1998
0.576681999999999,73000000,103891409,Snake Eyes,98,Crime|Mystery,8/7/98,152,5.6,1998
0.562005,6000000,58000000,Sliding Doors,99,Comedy|Drama|Fantasy|Romance,4/23/98,196,6.4,1998
0.539133,60000000,48522832,The Avengers,89,Thriller,8/13/98,121,4.6,1998
0.53388,20000000,18253415,Simon Birch,114,Comedy|Drama|Family,9/11/98,24,6.9,1998
0.521096,13000000,27007143,The Big Hit,91,Action|Adventure|Comedy|Thriller,4/24/98,59,6.1,1998
0.49737299999999995,28000000,14051384,Blues Brothers 2000,123,Music|Action|Comedy|Crime,2/5/98,72,5.6,1998
0.496059,25000000,21567853,He Got Game,136,Drama,5/1/98,79,6.6,1998
0.492559,70000000,19870567,Hard Rain,97,Thriller,1/16/98,74,5.4,1998
0.48824300000000004,70000000,56702901,A Civil Action,115,Drama,3/5/98,48,6.0,1998
0.47703599999999996,3000000,2807390,Happiness,139,Comedy|Drama,10/16/98,75,6.9,1998
0.469693,30000000,19204929,The Replacement Killers,87,Drama|Action|Crime|Thriller,2/6/98,62,6.2,1998
0.433845,15000000,40283321,The Faculty,104,Horror|Mystery|Science Fiction,12/25/98,237,6.1,1998
0.423925,20000000,3970078,Playing by Heart,121,Comedy|Drama|Romance,12/30/98,20,6.7,1998
0.396129,10000000,25605015,Can't Hardly Wait,100,Comedy|Drama|Romance,6/12/98,74,6.2,1998
0.388858,17000000,55041738,Halloween: H20,86,Horror|Thriller,8/5/98,142,5.7,1998
0.38868,60000000,37141130,Psycho,105,Horror|Mystery|Thriller,12/4/98,112,4.9,1998
0.383321,45000000,11203026,Deep Rising,106,Adventure|Action|Horror|Science Fiction,1/30/98,61,5.8,1998
0.375143,18000000,9495408,The Red Violin,131,Drama|Thriller|Mystery|Music|Romance,9/10/98,49,6.6,1998
0.366598,30000000,9898412,Very Bad Things,100,Comedy|Crime|Thriller,9/11/98,83,6.2,1998
0.577579,75000000,14567883,Soldier,99,Action|War|Science Fiction,10/23/98,94,5.8,1998
0.349511,5000000,5879254,The Opposite of Sex,105,Comedy|Drama,5/22/98,28,5.4,1998
0.305742,30000000,29202884,Bulworth,108,Comedy|Drama,5/15/98,27,6.2,1998
0.263935,1500000,2375097,Buffalo '66,110,Romance|Comedy|Crime|Drama,1/20/98,84,6.9,1998
0.262171,8000000,17460020,Half Baked,82,Comedy|Crime,1/16/98,86,6.3,1998
0.189141,10000000,6451628,Gods and Monsters,105,Drama,1/21/98,23,5.6,1998
0.245817,25000000,777423,Without Limits,117,Drama,9/11/98,11,6.0,1998
0.240661,10000000,19000000,Jane Austen's Mafia!,84,Comedy|Crime,7/24/98,19,5.7,1998
0.23595100000000002,5000000,1980338,Zero Effect,116,Comedy|Crime|Mystery|Thriller,1/30/98,24,5.8,1998
0.22655799999999998,2000000,124494,Six-String Samurai,91,Action|Adventure|Science Fiction,9/18/98,15,5.8,1998
0.214567,1500000,870751,Edge of Seventeen,99,Comedy|Drama|Romance,5/14/98,10,4.8,1998
0.194358,15000000,10443316,Home Fries,93,Drama|Comedy|Romance,11/25/98,18,4.7,1998
0.188201,1100000,631221,Strangeland,86,Horror,10/2/98,14,4.8,1998
0.18358,15000000,46905889,The Object of My Affection,111,Comedy|Drama|Romance,4/17/98,38,5.1,1998
0.26504,27000000,76000000,The Newton Boys,113,Crime|Action|Drama,3/26/98,16,6.4,1998
0.162242,20000000,37672350,How Stella Got Her Groove Back,124,Comedy|Drama|Romance,8/14/98,10,6.5,1998
4.143585,40000000,211343479,The Little Mermaid,83,Animation|Family,11/17/89,1042,7.1,1989
3.536655,48000000,474171806,Indiana Jones and the Last Crusade,127,Adventure|Action,5/24/89,2031,7.4,1989
2.719764,16000000,92823546,When Harry Met Sally...,96,Comedy|Romance|Drama,7/12/89,532,7.1,1989
2.640852,35000000,411348924,Batman,126,Fantasy|Action,6/23/89,1207,6.9,1989
2.566875,40000000,332000000,Back to the Future Part II,108,Adventure|Comedy|Family|Science Fiction|Action,11/20/89,2436,7.2,1989
2.470407,16400000,235860116,Dead Poets Society,129,Drama,6/2/89,1426,7.9,1989
2.379507,37000000,215394738,Ghostbusters II,108,Fantasy|Action|Comedy|Science Fiction|Family,6/15/89,569,6.2,1989
2.1766229999999998,32000000,156167015,Licence to Kill,133,Adventure|Action|Thriller,7/7/89,332,5.6,1989
1.859089,27000000,71320000,National Lampoon's Christmas Vacation,97,Comedy,12/1/89,436,7.2,1989
1.836091,18000000,26828365,Glory,122,War,12/15/89,207,7.1,1989
1.69108,70000000,90000098,The Abyss,139,Adventure|Action|Thriller|Science Fiction,8/8/89,446,6.9,1989
1.510501,25000000,227853986,Lethal Weapon 2,114,Action|Adventure|Comedy|Crime|Thriller,7/7/89,608,6.5,1989
1.362379,55000000,63408614,Tango & Cash,104,Action|Adventure|Comedy,12/22/89,239,5.9,1989
1.280429,10000000,40485039,Bill & Ted's Excellent Adventure,90,Adventure|Comedy|Science Fiction,2/17/89,225,6.6,1989
1.2742850000000001,7500000,296000000,Look Who's Talking,93,Comedy|Romance,10/12/89,278,5.7,1989
1.2184979999999999,32000000,222724172,"Honey, I Shrunk the Kids",93,Adventure|Comedy|Family|Science Fiction,6/22/89,390,5.9,1989
1.190512,30000000,70200000,Star Trek V: The Final Frontier,107,Science Fiction|Action|Adventure|Thriller,6/9/89,216,5.3,1989
0.94235,1500000,14697005,Kickboxer,97,Action|Thriller,4/20/89,139,6.2,1989
0.9189620000000001,8000000,22168359,A Nightmare on Elm Street 5: The Dream Child,89,Horror|Thriller,8/11/89,128,5.6,1989
0.914399,500000,10166459,Cyborg,86,Action|Science Fiction,4/7/89,73,4.8,1989
0.8953899999999989,18000000,36602000,The 'Burbs,101,Comedy|Horror|Thriller,2/17/89,157,6.4,1989
0.836515,11500000,57469467,Pet Sematary,103,Drama|Horror,4/21/89,176,6.4,1989
0.737259,18000000,46908987,"See No Evil, Hear No Evil",103,Crime|Comedy,5/12/89,92,6.3,1989
0.724013,14000000,161001698,Born on the Fourth of July,145,Drama|War,12/20/89,190,6.3,1989
0.7200810000000001,15000000,79258538,Uncle Buck,100,Comedy|Drama|Family,8/16/89,179,6.6,1989
0.6026130000000001,11000000,49797148,Major League,107,Comedy,4/6/89,110,6.5,1989
0.573045,6500000,30218387,Weekend at Bernie's,97,Comedy,7/5/89,104,6.2,1989
0.547658,18598420,78247647,K-9,101,Action|Adventure|Comedy|Crime,4/28/89,120,5.5,1989
0.5443819999999989,22500000,18671317,Casualties of War,113,Drama|History|War,8/18/89,91,6.5,1989
0.498792,5000000,14000000,Friday the 13th Part VIII: Jason Takes Manhattan,100,Horror|Thriller,7/28/89,85,4.7,1989
0.49423500000000004,31000000,74134790,Always,122,Fantasy|Drama|Romance,12/22/89,68,5.8,1989
0.48127600000000004,3000000,1145404,Miracle Mile,87,Science Fiction|Thriller,5/19/89,19,6.9,1989
0.4669,13800000,27100027,All Dogs Go to Heaven,89,Drama|Animation|Family|Comedy|Fantasy,11/17/89,133,6.3,1989
0.45227799999999996,30000000,60864870,Harlem Nights,116,Action|Comedy|Crime|Drama|Thriller,11/17/89,41,5.9,1989
0.44835699999999995,19000000,110879513,Sea of Love,113,Drama|Crime|Mystery,9/15/89,60,6.7,1989
0.438179,10000000,7825000,Dead Calm,96,Crime|Thriller|Horror|Drama,4/7/89,70,6.3,1989
0.42306400000000005,5000000,16554699,Shocker,109,Thriller|Comedy|Horror,10/27/89,37,5.9,1989
0.409695,7500000,145793296,Driving Miss Daisy,99,Comedy|Drama,12/13/89,181,6.9,1989
0.41591300000000003,19000000,18254702,Crimes and Misdemeanors,104,Comedy|Drama,10/13/89,86,6.9,1989
0.382943,30000000,45892212,Black Rain,125,Action|Thriller|Crime,9/22/89,114,6.0,1989
0.337545,645180,14743391,My Left Foot: The Story of Christy Brown,103,Drama,7/21/89,94,7.3,1989
0.307623,6500000,37295445,Do the Right Thing,120,Crime|Drama,6/30/89,134,7.5,1989
0.26954,5000000,11642254,Halloween 5: The Revenge of Michael Myers,96,Horror|Thriller,10/12/89,83,5.2,1989
0.2578,12000000,15942628,Next of Kin,108,Adventure|Drama|Action|Thriller,10/20/89,24,5.0,1989
0.240681,15000000,30050028,Road House,114,Action|Thriller,5/19/89,121,6.3,1989
0.233923,8045760,35150960,Fletch Lives,95,Comedy|Crime|Mystery,3/17/89,46,5.9,1989
0.19766,15000000,40590000,Three Fugitives,96,Comedy,1/27/89,20,6.5,1989
0.188629,33000000,1132112,Valmont,137,Drama|Romance,11/17/89,24,6.6,1989
0.181067,2500000,4729352,Drugstore Cowboy,100,Crime|Drama,9/9/89,50,6.8,1989
0.178696,6000000,14278900,The Wizard,100,Adventure|Comedy|Drama|Family|Romance,12/15/89,36,6.5,1989
0.114027,7000000,793775,Little Monsters,102,Adventure|Fantasy|Comedy|Family,8/25/89,26,5.7,1989
3.852269,25000000,377350553,Beauty and the Beast,84,Romance|Family|Animation|Fantasy|Music,11/12/91,1703,7.3,1991
3.584406,100000000,520000000,Terminator 2: Judgment Day,137,Action|Thriller|Science Fiction,7/1/91,2836,7.5,1991
2.326917,70000000,300854823,Hook,144,Adventure|Fantasy|Comedy|Family,12/11/91,834,6.5,1991
1.606765,48000000,390493908,Robin Hood: Prince of Thieves,143,Adventure|Drama|Action|Romance,6/14/91,518,6.5,1991
1.301458,30000000,15556340,Highlander II: The Quickening,91,Action|Fantasy|Science Fiction,1/30/91,93,4.8,1991
1.287839,35000000,182300000,Cape Fear,128,Crime|Thriller,11/15/91,289,6.9,1991
1.28293,27000000,96900000,Star Trek VI: The Undiscovered Country,113,Science Fiction|Action|Adventure|Thriller,12/5/91,237,6.6,1991
1.259634,23000000,86930411,The Naked Gun 2Â½: The Smell of Fear,85,Action|Comedy|Crime,6/28/91,257,6.5,1991
1.231168,24000000,83531958,Point Break,120,Action|Thriller|Crime,7/12/91,468,6.7,1991
1.0200690000000001,75000000,152368585,Backdraft,137,Action|Crime|Drama|Mystery|Thriller,5/24/91,193,6.2,1991
0.983036,30000000,191502426,The Addams Family,99,Comedy|Family|Fantasy,11/22/91,414,6.6,1991
0.9772430000000001,65000000,17218080,Hudson Hawk,100,Action|Adventure|Comedy,5/23/91,155,5.6,1991
0.963521,42000000,62000000,The Rocketeer,108,Action|Adventure|Science Fiction|Family,6/21/91,149,6.3,1991
0.9158040000000001,16000000,45361000,Thelma & Louise,130,Drama|Thriller|Crime|Adventure,5/24/91,375,7.0,1991
0.816448,38000000,34416893,The Doors,140,Drama|Music,3/1/91,129,6.5,1991
0.799449,25000000,78,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,88,Science Fiction|Adventure|Action|Comedy|Family,3/22/91,161,6.0,1991
0.764796,40000000,8479793,Nothing but Trouble,94,Comedy|Adventure,2/14/91,36,5.3,1991
0.695385,19000000,272742922,The Silence of the Lambs,118,Crime|Drama|Thriller,2/14/91,2679,7.9,1991
0.693523,9000000,6153939,Barton Fink,116,Comedy|Drama,8/1/91,201,7.0,1991
